2022-06-23 15:58:16.916  INFO 26303 --- [nio-8099-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-23 15:58:16.917  INFO 26303 --- [nio-8099-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2022-06-23 15:58:16.925  INFO 26303 --- [nio-8099-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 8 ms
2022-06-23 16:04:04.989  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_platform
2022-06-23 16:04:05.097  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_platform<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.097  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_admin
2022-06-23 16:04:05.116  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_admin<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.117  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_file
2022-06-23 16:04:05.207  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_file<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.208  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_message
2022-06-23 16:04:05.217  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_message<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.217  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_scheduler
2022-06-23 16:04:05.238  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_scheduler<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.238  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_import
2022-06-23 16:04:05.249  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_import<<<<<<<<<<< The automatic database creation
was successful
2022-06-23 16:04:05.249  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_report
2022-06-23 16:04:05.258  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_report<<<<<<<<<<< The automatic database creation
was successful
2022-06-23 16:04:05.259  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>>>>>>>>>>>>>>>>>>> start : service=hzero-platform, schema=hzero_platform <<<<<<<<<<<<<<<<<<<<<<<<<<<<<
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute2(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute3(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute4(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute5(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute6(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute7(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute8(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute9(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute10(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute11(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute12(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute13(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute14(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: Columns attribute15(varchar(150)) added to hpfm_country
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country.groovy: script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com: ChangeSet script/db/hpfm_country.groovy::2019-07-19-hpfm_country::hzero@hand-china.com ran successfully in 1482ms
INFO 6/23/22, 4:04 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:04 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:04 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2019-03-01-hpfm_country_tl::hzero@hand-china.com: Table hpfm_country_tl created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2019-03-01-hpfm_country_tl::hzero@hand-china.com: Index hpfm_country_tl_n1 created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2019-03-01-hpfm_country_tl::hzero@hand-china.com: Unique constraint added to hpfm_country_tl(country_id,lang)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2019-03-01-hpfm_country_tl::hzero@hand-china.com: ChangeSet script/db/hpfm_country_tl.groovy::2019-03-01-hpfm_country_tl::hzero@hand-china.com ran successfully in 255ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2019-03-14-hpfm_country_tl::zhiying.dong@hand-china.com: Null constraint dropped from hpfm_country_tl.quick_index
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2019-03-14-hpfm_country_tl::zhiying.dong@hand-china.com: ChangeSet script/db/hpfm_country_tl.groovy::2019-03-14-hpfm_country_tl::zhiying.dong@hand-china.com ran successfully in 95ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2020-06-11-hpfm_country_tl::hzero@hand-china.com: Columns tenant_id(bigint) added to hpfm_country_tl
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_country_tl.groovy: script/db/hpfm_country_tl.groovy::2020-06-11-hpfm_country_tl::hzero@hand-china.com: ChangeSet script/db/hpfm_country_tl.groovy::2020-06-11-hpfm_country_tl::hzero@hand-china.com ran successfully in 141ms
INFO 6/23/22, 4:04 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:04 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:04 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
WARNING 6/23/22, 4:04 PM: liquibase: modifyDataType will lose primary key/autoincrement/not null settings for mysql.  Use <sql> and re-specify all configuration if this is the case
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-03-01-hpfm_dashboard_card::hzero@hand-china.com: Table hpfm_dashboard_card created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-03-01-hpfm_dashboard_card::hzero@hand-china.com: Unique constraint added to hpfm_dashboard_card(code)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-03-01-hpfm_dashboard_card::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_card.groovy::2019-03-01-hpfm_dashboard_card::hzero@hand-china.com ran successfully in 98ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-04-11-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: Columns tenant_id(bigint(20)) added to hpfm_dashboard_card
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-04-11-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: Unique constraint hpfm_dashboard_card_u1 dropped from hpfm_dashboard_card
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-04-11-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: Unique constraint added to hpfm_dashboard_card(code,tenant_id)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-04-11-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_card.groovy::2019-04-11-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com ran successfully in 147ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-11-04-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: Columns card_params(varchar(240)) added to hpfm_dashboard_card
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-11-04-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: Unique constraint hpfm_dashboard_card_u1 dropped from hpfm_dashboard_card
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-11-04-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: Unique constraint added to hpfm_dashboard_card(code,tenant_id,card_params)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2019-11-04-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_card.groovy::2019-11-04-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com ran successfully in 118ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2020-04-29-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: hpfm_dashboard_card.h datatype was changed to int(11)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card.groovy: script/db/hpfm_dashboard_card.groovy::2020-04-29-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_card.groovy::2020-04-29-hpfm_dashboard_card::xiaoyu.zhao@hand-china.com ran successfully in 179ms
INFO 6/23/22, 4:04 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:04 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:04 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2019-03-08-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com: Table hpfm_dashboard_card_clause created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2019-03-08-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_card_clause.groovy::2019-03-08-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com ran successfully in 39ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2019-03-12-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com: Unique constraint added to hpfm_dashboard_card_clause(clause_id,card_id)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2019-03-12-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_card_clause.groovy::2019-03-12-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com ran successfully in 172ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2019-05-30-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com: Columns order_seq(int) added to hpfm_dashboard_card_clause
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2019-05-30-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_card_clause.groovy::2019-05-30-hpfm_dashboard_card_clause::xiaoyu.zhao@hand-china.com ran successfully in 168ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2020-06-11-hpfm_dashboard_card_clause::hzero@hand-china.com: Columns tenant_id(bigint) added to hpfm_dashboard_card_clause
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_clause.groovy: script/db/hpfm_dashboard_card_clause.groovy::2020-06-11-hpfm_dashboard_card_clause::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_card_clause.groovy::2020-06-11-hpfm_dashboard_card_clause::hzero@hand-china.com ran successfully in 68ms
INFO 6/23/22, 4:04 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:04 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:04 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-01-hpfm_dashboard_card_tl::hzero@hand-china.com: Table hpfm_dashboard_card_tl created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-01-hpfm_dashboard_card_tl::hzero@hand-china.com: Unique constraint added to hpfm_dashboard_card_tl(id,lang)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-01-hpfm_dashboard_card_tl::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_card_tl.groovy::2019-03-01-hpfm_dashboard_card_tl::hzero@hand-china.com ran successfully in 135ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-11-hpfm_dashboard_card_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_card_tl.creation_date dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-11-hpfm_dashboard_card_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_card_tl.created_by dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-11-hpfm_dashboard_card_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_card_tl.last_updated_by dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-11-hpfm_dashboard_card_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_card_tl.last_update_date dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2019-03-11-hpfm_dashboard_card_tl::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_card_tl.groovy::2019-03-11-hpfm_dashboard_card_tl::xiaoyu.zhao@hand-china.com ran successfully in 259ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2020-06-11-hpfm_dashboard_card_tl::hzero@hand-china.com: Columns tenant_id(bigint) added to hpfm_dashboard_card_tl
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_card_tl.groovy: script/db/hpfm_dashboard_card_tl.groovy::2020-06-11-hpfm_dashboard_card_tl::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_card_tl.groovy::2020-06-11-hpfm_dashboard_card_tl::hzero@hand-china.com ran successfully in 135ms
INFO 6/23/22, 4:04 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:04 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:04 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-03-01-hpfm_dashboard_clause::hzero@hand-china.com: Table hpfm_dashboard_clause created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-03-01-hpfm_dashboard_clause::hzero@hand-china.com: Unique constraint added to hpfm_dashboard_clause(card_id,clause_code)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-03-01-hpfm_dashboard_clause::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_clause.groovy::2019-03-01-hpfm_dashboard_clause::hzero@hand-china.com ran successfully in 81ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-03-06-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: Unique constraint hpfm_dashboard_clause_u1 dropped from hpfm_dashboard_clause
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-03-06-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_clause.card_id dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-03-06-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: Unique constraint added to hpfm_dashboard_clause(clause_code)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-03-06-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_clause.groovy::2019-03-06-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com ran successfully in 215ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-04-11-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: Unique constraint hpfm_dashboard_clause_u1 dropped from hpfm_dashboard_clause
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-04-11-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: Columns tenant_id(bigint) added to hpfm_dashboard_clause
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-04-11-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: Unique constraint added to hpfm_dashboard_clause(clause_code,tenant_id)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause.groovy: script/db/hpfm_dashboard_clause.groovy::2019-04-11-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_clause.groovy::2019-04-11-hpfm_dashboard_clause::xiaoyu.zhao@hand-china.com ran successfully in 145ms
INFO 6/23/22, 4:04 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:04 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:04 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-01-hpfm_dashboard_clause_tl::hzero@hand-china.com: Table hpfm_dashboard_clause_tl created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-01-hpfm_dashboard_clause_tl::hzero@hand-china.com: Unique constraint added to hpfm_dashboard_clause_tl(clause_id,lang)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-01-hpfm_dashboard_clause_tl::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_clause_tl.groovy::2019-03-01-hpfm_dashboard_clause_tl::hzero@hand-china.com ran successfully in 121ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-11-hpfm_dashboard_clause_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_clause_tl.creation_date dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-11-hpfm_dashboard_clause_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_clause_tl.created_by dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-11-hpfm_dashboard_clause_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_clause_tl.last_updated_by dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-11-hpfm_dashboard_clause_tl::xiaoyu.zhao@hand-china.com: Column hpfm_dashboard_clause_tl.last_update_date dropped
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2019-03-11-hpfm_dashboard_clause_tl::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_clause_tl.groovy::2019-03-11-hpfm_dashboard_clause_tl::xiaoyu.zhao@hand-china.com ran successfully in 300ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2020-06-11-hpfm_dashboard_clause_tl::hzero@hand-china.com: Columns tenant_id(bigint) added to hpfm_dashboard_clause_tl
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_clause_tl.groovy: script/db/hpfm_dashboard_clause_tl.groovy::2020-06-11-hpfm_dashboard_clause_tl::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_clause_tl.groovy::2020-06-11-hpfm_dashboard_clause_tl::hzero@hand-china.com ran successfully in 123ms
INFO 6/23/22, 4:04 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:04 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:04 PM: liquibase: Reading from hzero_platform.DATABASECHANGELOG
WARNING 6/23/22, 4:04 PM: liquibase: modifyDataType will lose primary key/autoincrement/not null settings for mysql.  Use <sql> and re-specify all configuration if this is the case
WARNING 6/23/22, 4:04 PM: liquibase: modifyDataType will lose primary key/autoincrement/not null settings for mysql.  Use <sql> and re-specify all configuration if this is the case
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2019-03-01-hpfm_dashboard_layout::hzero@hand-china.com: Table hpfm_dashboard_layout created
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2019-03-01-hpfm_dashboard_layout::hzero@hand-china.com: Unique constraint added to hpfm_dashboard_layout(code,user_id,role_id,tenant_id)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2019-03-01-hpfm_dashboard_layout::hzero@hand-china.com: ChangeSet script/db/hpfm_dashboard_layout.groovy::2019-03-01-hpfm_dashboard_layout::hzero@hand-china.com ran successfully in 106ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2019-11-05-hpfm_dashboard_layout::xiaoyu.zhao@hand-china.com: Columns card_id(bigint(20)) added to hpfm_dashboard_layout
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2019-11-05-hpfm_dashboard_layout::xiaoyu.zhao@hand-china.com: Unique constraint hpfm_dashboard_layout_u1 dropped from hpfm_dashboard_layout
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2019-11-05-hpfm_dashboard_layout::xiaoyu.zhao@hand-china.com: Unique constraint added to hpfm_dashboard_layout(code,card_id,user_id,role_id,tenant_id)
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2019-11-05-hpfm_dashboard_layout::xiaoyu.zhao@hand-china.com: ChangeSet script/db/hpfm_dashboard_layout.groovy::2019-11-05-hpfm_dashboard_layout::xiaoyu.zhao@hand-china.com ran successfully in 230ms
INFO 6/23/22, 4:04 PM: liquibase: script/db/hpfm_dashboard_layout.groovy: script/db/hpfm_dashboard_layout.groovy::2020-04-29-hpfm_dashboard_layout::xiaoyu.zhao@hand-china.com: hpfm_dashboard_layout.y datatype was changed to int(11)
